,author,title,description,url,urlToImage,publishedAt,content,source.name,category
252,Tony Rice,Thanksgiving aboard the International Space Station - WRAL.com,Astronauts aboard the Internatinoal Space Station will have Thanksgiving Day off to visit with family via video conference as well as enjoy a meal with their crew-mates that includes so traditional American and some Japanese dishes.,https://www.wral.com/thanksgiving-aboard-the-international-space-station/19401777/,https://wwwcache.wral.com/asset/weather/2020/11/25/19401805/ISSCrew-DMID1-5ozeh2kg2-640x480.jpg,2020-11-25T20:16:33Z,"By Tony Rice, NASA Ambassader
NASA's four astronauts aboard the International Space Station will celebrate Thanksgiving with their Russian Space Agency crewmates Sergey Kud-Sverchkov and Sergey Ryzh",WRAL.com,science
253,,"Earth's Second Known Minimoon is Natural Object, Astronomers Say | Astronomy - Sci-News.com","In a new paper published in the Astronomical Journal, astronomers from the United States, Canada and Europe provide a detailed characterization of the physical properties and orbital evolution of the asteroid 2020 CD3 -- Earth’s second discovered temporary na…",http://www.sci-news.com/astronomy/earths-second-known-minimoon-natural-object-09087.html,http://cdn.sci-news.com/images/2020/11/image_9087-2020-CD3.jpg,2020-11-25T20:16:16Z,"In a new paper published in the Astronomical Journal, astronomers from the United States, Canada and Europe provide a detailed characterization of the physical properties and orbital evolution of the",Sci-News.com,science
254,Science X staff,A microscope for everyone: Researchers develop open-source optical toolbox - Phys.org,"Modern microscopes used for biological imaging are expensive, are located in specialized laboratories and require highly qualified staff. To research novel, creative approaches to address urgent scientific issues—for example in the fight against infectious di…",https://phys.org/news/2020-11-microscope-open-source-optical-toolbox.html,https://scx2.b-cdn.net/gfx/news/2020/2-amicroscopef.jpg,2020-11-25T19:11:40Z,"Modern microscopes used for biological imaging are expensive, are located in specialized laboratories and require highly qualified staff. To research novel, creative approaches to address urgent scie",Phys.Org,science
256,RT,Newly discovered MAGNETAR signal alters understanding of mysterious deep-space radio bursts - RT,Bursts of radio and X-ray activity from a star with an extremely powerful magnetic field may have handed astronomers a fresh clue in unravelling the mystery of ‘fast radio burst’ signals from outer space.,https://www.rt.com/news/507833-fast-radio-burst-definition-magnetar/,https://cdni.rt.com/files/2020.11/article/5fbea152203027388e761b34.jpg,2020-11-25T18:27:00Z,The puzzling phenomena of fast radio bursts have left astronomers scratching their heads since they were first discovered in 2007. The bizarre blasts can emit as much power as 500 million suns but th,RT,science
257,,Scientists Create Living Factories That Churn Out Hydrogen Fuel - Futurism,It could become a sustainable way to make zero-emission hydrogen fuel,https://futurism.com/the-byte/living-factories-churn-hydrogen-fuel,https://wp-assets.futurism.com/2020/11/living-factories-churn-hydrogen-fuel-768x403.jpg,2020-11-25T17:59:07Z,"Wet Chemistry
By jam-packing photosynthetic algae into sugary droplets of water, scientists are building mini biological factories that churn out hydrogen that could be used as a source of carbon-ne",Futurism,science
258,Ian Randall,Evolution: Upper arm may hold the key to how vertebrates rose from the seas 390 million years ago - Daily Mail,US and UK experts found that the development of the humerus - the bone that runs from the shoulder to the elbow - made the animals better walkers than swimmers.,https://www.dailymail.co.uk/sciencetech/article-8987101/Evolution-Upper-arm-hold-key-vertebrates-rose-seas-390-million-years-ago.html,https://i.dailymail.co.uk/1s/2020/11/25/17/36104906-0-image-a-57_1606325779529.jpg,2020-11-25T17:59:00Z,"The key to how vertebrates first rose up out of the ocean and began to conquer the land some 390 million years ago may lie in the upper arm bone, a study has found. 
US and UK experts found that the",Daily Mail,science
259,,"Physicists Say Universe Filled With Mystery Substance Called ""Quintessence"" - Futurism",Paging Philip Pullman.,https://futurism.com/physicists-universe-mystery-substance-quintessence,https://wp-assets.futurism.com/2020/11/physicists-universe-mystery-substance-quintessence-768x403.jpg,2020-11-25T17:49:03Z,"An international team of scientists is suggesting that the accelerating expansion of the Universe could be caused by a mystery substance called quintessence that permeates the cosmos.
The tentative ",Futurism,science
260,Philip Sloss,"SLS continuing engine upgrades, tech development to support launcher evolution - NASASpaceflight.com",The Liquid Engines Office for NASA’s Space Launch System (SLS) Program is planning a busy…,https://www.nasaspaceflight.com/2020/11/sls-engine-upgrades-support-evolution/,https://www.nasaspaceflight.com/wp-content/uploads/2020/11/P1160777.35pct.jpg,2020-11-25T17:00:00Z,The Liquid Engines Office for NASA’s Space Launch System (SLS) Program is planning a busy schedule of test campaigns next year in parallel with efforts to complete preparations for the vehicle’s firs,NASASpaceflight.com,science
261,Ryan Morrison,Sea level changes in the northern hemisphere caused the Antarctica ice sheet to grow - Daily Mail,Researchers from McGill University found that ice sheets at opposite ends of the Earth can influence one another by tweaking sea levels in surrounding waters.,https://www.dailymail.co.uk/sciencetech/article-8986905/Sea-level-changes-northern-hemisphere-caused-Antarctica-ice-sheet-grow.html,https://i.dailymail.co.uk/1s/2020/11/25/16/36101760-0-image-a-23_1606322473475.jpg,2020-11-25T16:57:00Z,"Changes to the Antarctic ice sheet at the bottom of the southern hemisphere have been triggered by sea level changes in the northern hemisphere over the past 40,000 years, a new study discovered. 
R",Daily Mail,science
262,,Late Cretaceous bird from Madagascar reveals unique development of beaks - Nature.com,"A crow-sized stem bird, Falcatakely forsterae, possesses a long and deep rostrum—a beak morphology that was previously unknown among Mesozoic birds and is similar to that of some crown-group birds, such as toucans.",https://www.nature.com/articles/s41586-020-2945-x,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41586-020-2945-x/MediaObjects/41586_2020_2945_Fig1_HTML.png,2020-11-25T16:23:26Z,"<li></li>
1.Xu, X. et al. An integrative approach to understanding bird origins. Science346, 1253293 (2014).
PubMed 
 Article 
 CAS 
 PubMed Central 
Google Scholar 
<li></li>
2.Zhou, Z., Cla",Nature.com,science
265,George Dvorsky,"Exposure to Outer Space May Accelerate Aging, New Evidence Suggests - Gizmodo","A fascinating batch of new research papers highlight the various health risks associated with long-duration space missions, including troublesome observations having to do with the aging process and radiation-induced DNA damage.",https://gizmodo.com/exposure-to-outer-space-may-accelerate-aging-new-evide-1845754948,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/yfcbtfsmcvvvrtta4wek.jpg",2020-11-25T16:00:00Z,"A fascinating batch of new research papers are highlighting the various health risks associated with long-duration space missions, including troublesome observations having to do with the aging proce",Gizmodo.com,science
266,,Solar astronomers can now predict future sunspots. There should be a big one in a couple of days - Universe Today,Predicting the appearance of a sunspot is like predicting a tornado. But astronomers are starting to do it.,https://www.universetoday.com/148925/solar-astronomers-can-now-predict-future-sunspots-there-should-be-a-big-one-in-a-couple-of-days/,https://www.universetoday.com/wp-content/uploads/2020/09/sunspot-body-image-1-Kis-big-Banner.jpg,2020-11-25T15:49:00Z,"The surface of the Sun is a turbulent dance of gravity, plasma, and magnetic fields. Much like the weather on Earth, its behavior can seem unpredictable, but there are patterns to be found when you l",Universe Today,science
267,Katherine J. Wu,The African Crested Rat Covers Itself With Poison That Can Take Out an Elephant - The New York Times,"The African crested rat gnaws on poisonous tree branches, then grooms its noxious spittle into its fur.",https://www.nytimes.com/2020/11/25/science/african-crested-rat-poison.html,https://static01.nyt.com/images/2020/11/25/science/25TB-POISONRATS-promo/25TB-POISONRATS-promo-facebookJumbo.jpg,2020-11-25T14:37:00Z,"Scientists still arent sure how often the rats anoint, or even how they tolerate the toxins themselves, especially if some of it ends up going down their gullets. (Like all other rodents, they are in",New York Times,science
270,Scott K. Johnson,Want to offset your carbon tprint? Here’s what you need to know - Ars Technica,Don’t just count on planted trees to offset your next flight.,https://arstechnica.com/science/2020/11/want-to-offset-your-carbon-tprint-heres-what-you-need-to-know/,https://cdn.arstechnica.net/wp-content/uploads/2020/09/green-bombing-760x380.jpg,2020-11-25T12:45:00Z,"34 with 25 posters participating
In the Middle Ages, the Catholic Church offered indulgences, letting people exchange donations for slips of paper that promised reduced time in purgatory after their",Ars Technica,science
271,William Harwood,SpaceX launches 60 more Starlink internet satellites in 100th Falcon 9 launch - CBS News,"The Falcon 9 rocket's first stage set a new record, making its seventh flight from Cape Canaveral Air Force Station in Florida.",https://www.cbsnews.com/news/spacex-launches-starlink-internet-satellites-100th-falcon-9-launch/,https://cbsnews3.cbsistatic.com/hub/i/r/2020/11/25/ffeb1d34-1bb4-4d77-83e8-002cd9026b03/thumbnail/1200x630/a164369faf907ded1d9dec41f99909f7/112420-launch.jpg,2020-11-25T12:19:00Z,A time exposure captures the fiery trajectory of a SpaceX Falcon 9 rocket climbing away from the Cape Canaveral Air Force Station carrying 60 Starlink internet relay satellites. It was the company's ,CBS News,science
272,Paul Scott Anderson,Curiosity rover spots signs of ancient megafloods on Mars - EarthSky,"We already know that Gale Crater on Mars used to hold a lake or series of lakes a few billion years ago. Now, NASA's Curiosity rover has found evidence for ancient giant floods that washed through the region as well.",https://earthsky.org/space/megafloods-gale-crater-mars-life-curiosity-rover,https://earthsky.org/upl/2020/11/Gale-Crater-lake-Curiosity-rover-300x122.jpg,2020-11-25T12:08:01Z,"Gale Crater on Mars used to contain a lake, or series of lakes, a few billion years ago. Streams once emptied into that lake. Now, new evidence from the Curiosity rover suggests that giant floods als",EarthSky,science
273,Susan Shain,Outdoor Heaters Seem Like a Huge Waste. Are They Really? - The New York Times,Here are facts about heaters (for outside and inside) and climate change.,https://www.nytimes.com/2020/11/25/climate/outdoor-heaters-climate-change.html,https://static01.nyt.com/images/2020/11/25/climate/25CLI-HEATERS1/25CLI-HEATERS1-facebookJumbo.jpg,2020-11-25T10:00:00Z,"According to Dr. Wen, space heaters might also have an unexpected psychological effect. Her research suggests that having perceived control over the temperature, through, say, a nearby space heater, ",New York Times,science
275,,Planetary Society Reacts to Loss of Arecibo Observatory Radio… - The Planetary Society,"Arecibo helped us explore the cosmos and our solar system, search for life, and defend Earth from potentially dangerous asteroids.",https://www.planetary.org/articles/planetary-society-arecibo-reaction,https://planetary.s3.amazonaws.com/web/assets/pictures/_1200x630_crop_center-center_82_none/arecibo-observatory-damaged.jpg?mtime=1606056133,2020-11-25T06:11:15Z,"The Planetary Societys connections to Arecibo include SETI, the search for extraterrestrial intelligence. In 1981, NASA and the Society teamed up to fund Suitcase SETI, a portable spectrum analyzer t",The Planetary Society,science
276,Mike Wehner,Scientists consider wild plan to dim the Sun to save Earth - BGR,"Scientists published a paper discussing the possibility of using particles shot into the atmosphere to reduce sunlight and calm global warming. The plan would reduce the chances of a serious drought by up to 90%, the researchers say. Geoengineering on a globa…",https://bgr.com/2020/11/24/climate-change-geoengineering-sunlight/,https://bgr.com/wp-content/uploads/2019/02/earth.jpg?quality=70&strip=all,2020-11-25T04:12:00Z,<ul><li>Scientists published a paper discussing the possibility of using particles shot into the atmosphere to reduce sunlight and calm global warming. </li><li>The plan would reduce the chances of a,BGR,science
277,Eric Mack,SpaceX Starlink launch: Falcon 9 is still a record-setting workhorse - CNET,Elon Musk proves to be the rocket-recycling king once again.,https://www.cnet.com/news/spacex-starlink-launch-sets-record-for-workhouse-falcon-9-rocket/,https://cnet3.cbsistatic.com/img/gKzmunnNYNhMLcLsDd00_N5bgoc=/1200x630/2020/01/04/319d2f62-9c7e-489b-9639-96b4efd24213/starlink1.jpg,2020-11-25T02:37:00Z,"A Falcon 9 launch can typically carry about 60 Starlink satellites.
SpaceX
SpaceX launched the 16th batch of its Starlink broadband satellites from Cape Canaveral in Florida on Tuesday night, setti",CNET,science
